Student_ID,City,Course_Type,Total_Fees,Amount_Paid,Payment_Mode,Payment_Date,Outstanding_Amount
S5820389,Gurugram,1-Year,120000,59069,Cheque,22-03-2026,60931
S5820389,Gurugram,1-Year,120000,56458,UPI,27-02-2026,4473
S0852422,Jaipur,1 Yr,120000,60843,UPI,05-25-2023,59157
S0852422,Jaipur,1 Yr,120000,63603,UPI,02-10-2023,-4446
S1541442,Bengaluru,2-Year,120000,52731,Cash,31-01-2025,67269
S1541442,Bengaluru,2-Year,120000,51679,Card,06-29-2025,15590
S0124387,Delhi,2-Year,140000,45811,Card,02-22-2025,94189
S0124387,Delhi,2-Year,140000,53640,Cheque,03-19-2025,40549
S0124387,Delhi,2-Year,140000,47151,Cheque,09-13-2025,-6602
S0987627,Nagpur,2-Year,180000,93839,Cheque,15-02-2024,86161
S0987627,Nagpur,2-Year,180000,86102,Online,30-04-2024,59
S7647129,Faridabad,2-Year,140000,67993,Online,10-23-2025,72007
S7647129,Faridabad,2-Year,140000,74851,Cheque,24-11-2025,-2844
S6093301,Bengaluru,One-Year,140000,137897,Cash,28-09-2025,2103
S4626367,Hyderabad,1-Year,160000,47375,Cash,01-23-2024,112625
S4626367,Hyderabad,1-Year,160000,56667,Online,19-11-2023,55958
S4626367,Hyderabad,1-Year,160000,59296,Cheque,12-10-2023,-3338
S2962217,Thane,1-Year,120000,56052,Online,02-02-2025,63948
S2962217,Thane,1-Year,120000,66666,Cash,03-05-2025,-2718
S5330566,Bengaluru,2 Yr,120000,63246,Card,16-06-2024,56754
S5330566,Bengaluru,2 Yr,120000,51851,Cash,09-03-2024,4903
S4986230,Gurugram,2-Year,140000,68511,Cash,03-28-2024,71489
S4986230,Gurugram,2-Year,140000,69776,Cash,11-05-2024,1713
S8785286,Thane,2 Yr,120000,60136,Online,26-02-2026,59864
S8785286,Thane,2 Yr,120000,59834,Online,11-11-2025,30
S7683444,Agra,1-Year,120000,119442,Cheque,16-10-2024,558
S9757753,Pune,2 Yr,120000,39359,Online,22-03-2024,80641
S9757753,Pune,2 Yr,120000,33088,Cash,09-02-2024,47553
S9757753,Pune,2 Yr,120000,42626,UPI,23-08-2024,4927
S2587099,Bhopal,2year,180000,60332,UPI,08-05-2024,119668
S2587099,Bhopal,2year,180000,68045,UPI,10-12-2024,51623
S2587099,Bhopal,2year,180000,56316,Cash,11-16-2024,-4693
S1958472,Faridabad,1year,160000,77551,Cash,09-12-2023,82449
S1958472,Faridabad,1year,160000,76492,UPI,10-06-2023,5957
S7246888,Srinagar,1-Year,140000,45466,UPI,10-08-2024,94534
S7246888,Srinagar,1-Year,140000,49438,UPI,14-12-2024,45096
S7246888,Srinagar,1-Year,140000,46998,Online,09-30-2024,-1902
S6021646,Ludhiana,2-Year,180000,56343,Online,10-24-2025,123657
S6021646,Ludhiana,2-Year,180000,60719,Online,11-10-2025,62938
S6021646,Ludhiana,2-Year,180000,60696,Online,07-09-2025,2242
S3538820,Chennai,1year,180000,94881,UPI,31-01-2025,85119
S3538820,Chennai,1year,180000,92938,UPI,15-10-2024,-7819
S9086167,Meerut,1-Year,120000,69766,Online,03-07-2024,50234
S9086167,Meerut,1-Year,120000,60298,Cheque,12-07-2023,-10064
S1324945,Faridabad,2-Year,160000,89073,Cash,02-07-2025,70927
S1324945,Faridabad,2-Year,160000,73192,Card,21-10-2025,-2265
S3962996,Meerut,2-Year,120000,61922,Online,,58078
S3962996,Meerut,2-Year,120000,59305,UPI,19-10-2024,-1227
S7415527,Ranchi,1-Year,120000,58837,Cash,12-17-2023,61163
S7415527,Ranchi,1-Year,120000,62902,Cheque,11-16-2023,-1739
S3688399,Varanasi,Two-Year,120000,57236,UPI,06-11-2023,62764
S3688399,Varanasi,Two-Year,120000,60764,UPI,03-15-2024,2000
S1074591,Faridabad,1-Year,180000,88522,Cash,16-10-2025,91478
S1074591,Faridabad,1-Year,180000,88335,Online,04-19-2025,3143
S1423445,Nagpur,1-Year,120000,61775,UPI,07-23-2025,58225
S1423445,Nagpur,1-Year,120000,59995,Cash,01-03-2026,-1770
S6484102,Nashik,2-Year,180000,175228,Cheque,25-03-2025,4772
S9855241,Srinagar,2-Year,180000,91642,UPI,04-27-2025,88358
S9855241,Srinagar,2-Year,180000,95557,Cheque,18-03-2025,-7199
S7449325,Thane,2year,180000,85174,Card,26-05-2025,94826
S7449325,Thane,2year,180000,86862,UPI,07-06-2025,7964
S5022452,Jaipur,2-Year,180000,90968,UPI,06-19-2023,89032
S5022452,Jaipur,2-Year,180000,85407,Online,10-05-2023,3625
S6934557,Thane,1-Year,160000,56696,UPI,12-29-2024,103304
S6934557,Thane,1-Year,160000,45823,UPI,02-11-2025,57481
S6934557,Thane,1-Year,160000,53206,Cheque,23-10-2024,4275
S3115065,Kanpur,1 Yr,160000,81297,Online,15-02-2025,78703
S3115065,Kanpur,1 Yr,160000,78816,Online,02-21-2025,-113
S0651657,Meerut,2 Yr,160000,50571,Cash,06-08-2025,109429
S0651657,Meerut,2 Yr,160000,51917,Online,10-01-2025,57512
S0651657,Meerut,2 Yr,160000,56715,Online,14-01-2025,797
S0168963,,1-Year,160000,85038,UPI,08-04-2025,74962
S0168963,,1-Year,160000,78130,Cheque,24-11-2025,-3168
S6564054,Meerut,One-Year,160000,52722,Card,07-12-2024,107278
S6564054,Meerut,One-Year,160000,50126,Card,06-04-2025,57152
S6564054,Meerut,One-Year,160000,56665,Online,01-05-2025,487
S1897979,Bhopal,2-Year,180000,96889,UPI,08-10-2023,83111
S1897979,Bhopal,2-Year,180000,90789,Cheque,02-01-2024,-7678
S6965909,Rajkot,1-Year,160000,72064,Cheque,30-04-2024,87936
S6965909,Rajkot,1-Year,160000,81951,Cheque,02-27-2024,5985
S9532443,Amritsar,2 Yr,140000,64527,Online,18-09-2024,75473
S9532443,Amritsar,2 Yr,140000,75196,UPI,06-01-2025,277
S8555802,Ghaziabad,1-Year,160000,51407,Cash,29-07-2023,108593
S8555802,Ghaziabad,1-Year,160000,56448,Cheque,10-03-2023,52145
S8555802,Ghaziabad,1-Year,160000,50591,UPI,,1554
S9349294,Vadodara,2 Yr,160000,51772,Cheque,23-05-2024,108228
S9349294,Vadodara,2 Yr,160000,42823,Cash,11-09-2024,65405
S9349294,Vadodara,2 Yr,160000,52385,UPI,04-16-2024,13020
S0813870,Bhopal,2-Year,180000,173168,Online,15-10-2024,6832
S5181595,Bhopal,Two-Year,140000,70158,Cheque,27-11-2024,69842
S5181595,Bhopal,Two-Year,140000,71273,Cheque,01-08-2024,-1431
S0701009,Pune,1-Year,140000,136554,Cheque,01-05-2025,3446
S0485673,Varanasi,2 Yr,180000,92347,UPI,11-14-2023,87653
S0485673,Varanasi,2 Yr,180000,88847,Cheque,17-09-2023,-1194
S9254774,Chennai,1 Yr,180000,81488,Cheque,11-12-2024,98512
S9254774,Chennai,1 Yr,180000,92854,Online,08-09-2024,5658
S5717382,Meerut,1-Year,180000,57038,Card,24-01-2025,122962
S5717382,Meerut,1-Year,180000,58574,Card,15-08-2024,64388
S5717382,Meerut,1-Year,180000,63900,Cheque,29-11-2024,488
S1342842,Gurugram,2-Year,160000,79706,Online,30-10-2024,80294
S1342842,Gurugram,2-Year,160000,76439,Cheque,,3855
S0720681,Kanpur,1-Year,140000,139490,Cash,13-03-2026,510
S9126011,Chennai,2-Year,120000,56265,Online,31-08-2023,63735
S9126011,Chennai,2-Year,120000,59128,Online,03-11-2023,4607
S8850005,Patna,1-Year,160000,155462,UPI,03-12-2025,4538
S0655723,Pune,1-Year,140000,45526,Cheque,19-08-2025,94474
S0655723,Pune,1-Year,140000,44934,Online,02-05-2025,49540
S0655723,Pune,1-Year,140000,50821,Cheque,11-06-2025,-1281
S4420026,Ahmedabad,1-Year,120000,57217,Cash,08-26-2025,62783
S4420026,Ahmedabad,1-Year,120000,55362,Cheque,10-03-2025,7421
S6197029,Nagpur,1-Year,160000,60793,Cash,31-08-2025,99207
S6197029,Nagpur,1-Year,160000,54595,Card,01-11-2025,44612
S6197029,Nagpur,1-Year,160000,55271,Cheque,27-11-2025,-10659
S3271683,Pune,2 Yr,140000,64324,Card,04-29-2024,75676
S3271683,Pune,2 Yr,140000,65688,Online,01-20-2024,9988
S3047955,Jaipur,1-Year,160000,77930,UPI,,82070
S3047955,Jaipur,1-Year,160000,75102,Online,17-06-2023,6968
S6363010,Vadodara,1 Yr,140000,66512,Cheque,06-21-2024,73488
S6363010,Vadodara,1 Yr,140000,64421,Cash,29-06-2024,9067
S6903564,Gurugram,1 Yr,160000,84614,Cheque,10-19-2025,75386
S6903564,Gurugram,1 Yr,160000,81235,Cheque,02-08-2025,-5849
S0252289,Chennai,2-Year,140000,45263,Online,20-06-2025,94737
S0252289,Chennai,2-Year,140000,47739,Cash,06-22-2025,46998
S0252289,Chennai,2-Year,140000,48983,Cash,10-07-2025,-1985
S7544397,Ranchi,2year,120000,43168,Cheque,04-12-2025,76832
S7544397,Ranchi,2year,120000,40362,UPI,09-02-2025,36470
S7544397,Ranchi,2year,120000,37992,Online,09-04-2025,-1522
S2097310,Hyderabad,2-Year,120000,120496,UPI,04-26-2025,-496
S0004581,Indore,1 Yr,120000,114190,Online,03-09-2025,5810
S1111521,Delhi,1-Year,120000,59694,Card,15-09-2025,60306
S1111521,Delhi,1-Year,120000,60966,Online,03-09-2025,-660
S5199653,Indore,1-Year,120000,118761,Card,12-26-2025,1239
S7426242,Mumbai,2-Year,120000,57251,Online,05-27-2024,62749
S7426242,Mumbai,2-Year,120000,54076,Card,,8673
S7246304,Surat,2-Year,180000,179904,Cash,21-04-2023,96
S5583783,Indore,1year,180000,62488,Card,05-12-2025,117512
S5583783,Indore,1year,180000,56387,Online,09-05-2025,61125
S5583783,Indore,1year,180000,54407,UPI,11-08-2025,6718
S3323663,Amritsar,1-Year,160000,153980,Cheque,01-24-2026,6020
S2929251,Mumbai,1-Year,160000,81906,UPI,01-22-2024,78094
S2929251,Mumbai,1-Year,160000,81797,Online,12-30-2023,-3703
S2955408,Varanasi,1year,180000,85605,Card,27-06-2024,94395
S2955408,Varanasi,1year,180000,95073,Cheque,10-24-2024,-678
S1931780,Amritsar,1-Year,140000,49165,Online,16-07-2023,90835
S1931780,Amritsar,1-Year,140000,45567,Cheque,23-02-2023,45268
S1931780,Amritsar,1-Year,140000,44631,Online,13-04-2023,637
S3173461,Lucknow,1-Year,140000,46020,Cash,08-02-2024,93980
S3173461,Lucknow,1-Year,140000,55232,Card,25-06-2024,38748
S3173461,Lucknow,1-Year,140000,46616,UPI,01-12-2024,-7868
S9504553,Vadodara,2-Year,160000,53546,Cheque,16-06-2025,106454
S9504553,Vadodara,2-Year,160000,53499,Cheque,21-05-2025,52955
S9504553,Vadodara,2-Year,160000,52488,Card,09-16-2025,467
S0376963,Mumbai,1year,160000,79648,Card,27-08-2024,80352
S0376963,Mumbai,1year,160000,71012,UPI,02-08-2024,9340
S0824505,Faridabad,2-Year,120000,55520,Cash,05-03-2023,64480
S0824505,Faridabad,2-Year,120000,61089,Cash,09-21-2023,3391
S5900529,Agra,2-Year,140000,143180,UPI,13-06-2025,-3180
S4366128,Delhi,1-Year,180000,177365,Online,01-30-2025,2635
S3225320,Surat,1-Year,140000,68528,UPI,11-03-2024,71472
S3225320,Surat,1-Year,140000,68418,Online,13-03-2024,3054
S1225069,Lucknow,1-Year,180000,62289,UPI,01-09-2023,117711
S1225069,Lucknow,1-Year,180000,57449,Card,06-18-2023,60262
S1225069,Lucknow,1-Year,180000,55062,Cash,06-22-2023,5200
S2039626,Ghaziabad,2 Yr,140000,69994,Card,03-18-2024,70006
S2039626,Ghaziabad,2 Yr,140000,76911,Online,12-01-2024,-6905
S8916483,Mumbai,Two-Year,160000,160933,Cheque,12-04-2024,-933
S4985232,Srinagar,1-Year,180000,62271,Cash,26-10-2024,117729
S4985232,Srinagar,1-Year,180000,59288,UPI,12-03-2024,58441
S4985232,Srinagar,1-Year,180000,60580,Card,28-10-2024,-2139
S9816670,Faridabad,1-Year,140000,63825,Cash,04-06-2023,76175
S9816670,Faridabad,1-Year,140000,68322,Cheque,25-07-2023,7853
S6751905,Bhopal,2-Year,180000,60960,Cheque,19-03-2025,119040
S6751905,Bhopal,2-Year,180000,64035,UPI,03-20-2025,55005
S6751905,Bhopal,2-Year,180000,56134,Cheque,09-04-2025,-1129
S1795897,Chennai,1-Year,120000,61985,Card,10-07-2023,58015
S1795897,Chennai,1-Year,120000,63316,Card,11-10-2023,-5301
S6805474,,1-Year,120000,121333,Card,21-11-2025,-1333
S6434621,Kanpur,1-Year,160000,82523,Cheque,29-07-2025,77477
S6434621,Kanpur,1-Year,160000,81243,Cheque,02-10-2025,-3766
S9405256,Hyderabad,1-Year,160000,53325,Online,22-01-2026,106675
S9405256,Hyderabad,1-Year,160000,58886,Card,11-02-2026,47789
S9405256,Hyderabad,1-Year,160000,59004,Card,29-01-2026,-11215
S1271903,Mumbai,2-Year,160000,50586,Cheque,04-02-2024,109414
S1271903,Mumbai,2-Year,160000,55161,Card,11-09-2023,54253
S1271903,Mumbai,2-Year,160000,56525,Online,21-09-2023,-2272
S2366265,Amritsar,1 Yr,120000,122851,Online,21-02-2024,-2851
S2324970,Lucknow,2-Year,140000,141031,Cash,15-12-2024,-1031
S7632480,Lucknow,2-Year,140000,143873,Online,04-24-2024,-3873
S8009635,,2-Year,160000,75282,Online,12-07-2024,84718
S8009635,,2-Year,160000,74943,Online,05-30-2024,9775
S0123630,Gurugram,1-Year,160000,50319,Online,08-11-2024,109681
S0123630,Gurugram,1-Year,160000,56323,Card,23-08-2024,53358
S0123630,Gurugram,1-Year,160000,51287,Online,26-05-2024,2071
S6078899,Thane,1-Year,140000,74197,Card,15-04-2026,65803
S6078899,Thane,1-Year,140000,71447,Online,04-01-2026,-5644
S3342247,Pune,2-Year,180000,89354,Cheque,09-09-2023,90646
S3342247,Pune,2-Year,180000,88320,Online,08-07-2023,2326
S8660508,Srinagar,1-Year,180000,87177,Cheque,04-18-2025,92823
S8660508,Srinagar,1-Year,180000,82270,UPI,03-03-2025,10553
S8862352,Gurugram,2 Yr,160000,80052,Card,07-25-2023,79948
S8862352,Gurugram,2 Yr,160000,73669,Cheque,07-13-2023,6279
S5923470,Jaipur,2 Yr,120000,125530,Card,21-04-2024,-5530
S7907494,Gurugram,2-Year,120000,119544,Card,09-11-2023,456
S2212856,Nagpur,2-Year,180000,96504,Cash,03-29-2024,83496
S2212856,Nagpur,2-Year,180000,90124,UPI,12-04-2024,-6628
S0780020,Bhopal,1-Year,140000,49672,Online,18-02-2023,90328
S0780020,Bhopal,1-Year,140000,44821,Online,16-02-2023,45507
S0780020,Bhopal,1-Year,140000,54050,Cheque,07-07-2023,-8543
S8430991,Jaipur,1-Year,120000,58435,Cheque,28-02-2024,61565
S8430991,Jaipur,1-Year,120000,64755,Cheque,01-07-2024,-3190
S5944207,Thane,1-Year,120000,68450,Online,27-10-2023,51550
S5944207,Thane,1-Year,120000,63919,Cash,11-12-2023,-12369
S5147947,Nashik,1-Year,160000,81536,Cash,02-15-2024,78464
S5147947,Nashik,1-Year,160000,78356,Cash,09-05-2024,108
S1960728,Surat,2-Year,180000,63153,Cheque,07-09-2024,116847
S1960728,Surat,2-Year,180000,55176,Cheque,01-01-2025,61671
S1960728,Surat,2-Year,180000,66966,Card,09-11-2024,-5295
S7862446,Meerut,1-Year,180000,186816,UPI,26-09-2024,-6816
S9765756,Gurugram,2 Yr,180000,174894,Cash,22-02-2025,5106
S1866183,Ranchi,1-Year,120000,37979,Card,22-10-2023,82021
S1866183,Ranchi,1-Year,120000,30739,UPI,03-01-2024,51282
S1866183,Ranchi,1-Year,120000,38864,Cheque,02-03-2024,12418
S3935271,Vadodara,2year,160000,81602,Online,15-01-2025,78398
S3935271,Vadodara,2year,160000,83186,Online,22-01-2025,-4788
S6508578,Agra,2 Yr,180000,183817,UPI,13-03-2025,-3817
S5742462,Patna,Two-Year,120000,59699,Cash,03-01-2024,60301
S5742462,Patna,Two-Year,120000,63967,Card,02-12-2024,-3666
S9326345,Nagpur,1-Year,140000,71364,Cheque,05-10-2023,68636
S9326345,Nagpur,1-Year,140000,68416,Online,02-18-2023,220
S5200711,,2 Yr,160000,78221,Card,26-11-2024,81779
S5200711,,2 Yr,160000,75266,Online,12-08-2024,6513
S9608595,Nashik,Two-Year,160000,52405,Online,01-14-2025,107595
S9608595,Nashik,Two-Year,160000,54277,Card,02-23-2025,53318
S9608595,Nashik,Two-Year,160000,57847,Card,11-05-2025,-4529
S1775355,Surat,2-Year,140000,73979,Online,26-02-2025,66021
S1775355,Surat,2-Year,140000,67277,Cheque,09-15-2024,-1256
S2230631,,1-Year,180000,61744,UPI,08-13-2023,118256
S2230631,,1-Year,180000,60280,Cheque,12-01-2023,57976
S2230631,,1-Year,180000,59110,Online,29-12-2023,-1134
S7573004,Indore,2 Yr,120000,60651,UPI,30-07-2023,59349
S7573004,Indore,2 Yr,120000,52100,Online,14-08-2023,7249
S1889682,Agra,2-Year,160000,50045,Online,09-13-2023,109955
S1889682,Agra,2-Year,160000,51209,Cash,26-04-2024,58746
S1889682,Agra,2-Year,160000,50050,UPI,09-16-2023,8696
S8152294,Patna,2-Year,140000,134213,Cash,15-10-2023,5787
S9769781,Mumbai,2year,120000,120002,UPI,10-14-2025,-2
S7260462,Ranchi,1-Year,120000,63332,Card,14-09-2023,56668
S7260462,Ranchi,1-Year,120000,58406,Card,18-08-2023,-1738
S4359354,Bengaluru,2-Year,180000,175243,Online,04-11-2024,4757
S3604731,Nashik,2-Year,180000,89189,Cheque,13-10-2023,90811
S3604731,Nashik,2-Year,180000,88855,Cheque,05-09-2023,1956
S4840991,Nagpur,2-Year,180000,90925,Cash,17-09-2025,89075
S4840991,Nagpur,2-Year,180000,92990,Card,10-26-2025,-3915
S8197739,Kanpur,2-Year,140000,76665,Cheque,01-28-2025,63335
S8197739,Kanpur,2-Year,140000,69374,Cash,29-01-2025,-6039
S4802285,Kolkata,2-Year,180000,188528,Online,27-01-2023,-8528
S7205758,Pune,1 Yr,120000,44642,Card,15-08-2025,75358
S7205758,Pune,1 Yr,120000,40342,UPI,12-11-2025,35016
S7205758,Pune,1 Yr,120000,37519,Online,07-29-2025,-2503
S6670946,Indore,Two-Year,160000,78144,Online,15-12-2024,81856
S6670946,Indore,Two-Year,160000,80201,Cheque,18-02-2025,1655
S1606455,Patna,2-Year,160000,79331,Card,,80669
S1606455,Patna,2-Year,160000,78982,Card,08-11-2024,1687
S7621808,Kolkata,2-Year,120000,37424,Cash,20-02-2024,82576
S7621808,Kolkata,2-Year,120000,43874,Cash,03-08-2023,38702
S7621808,Kolkata,2-Year,120000,34459,Cheque,02-22-2024,4243
S4739691,Nagpur,2year,180000,89455,Online,21-05-2025,90545
S4739691,Nagpur,2year,180000,90193,Card,15-10-2025,352
S0840584,Thane,Two-Year,120000,37924,UPI,19-06-2024,82076
S0840584,Thane,Two-Year,120000,39469,Cash,06-06-2024,42607
S0840584,Thane,Two-Year,120000,39177,Card,24-05-2024,3430
S5141259,Kanpur,1 Yr,140000,69106,Cheque,07-05-2024,70894
S5141259,Kanpur,1 Yr,140000,67052,UPI,04-10-2023,3842
S1542083,Agra,2 Yr,160000,85811,Card,18-08-2025,74189
S1542083,Agra,2 Yr,160000,86134,UPI,29-08-2025,-11945
S9030553,Pune,1-Year,160000,75032,Cheque,07-19-2025,84968
S9030553,Pune,1-Year,160000,80468,Cash,05-08-2025,4500
S5606748,Kolkata,1 Yr,140000,135620,Online,08-07-2025,4380
S1507128,Delhi,1 Yr,160000,51526,Card,28-11-2023,108474
S1507128,Delhi,1 Yr,160000,49402,Cheque,31-12-2023,59072
S1507128,Delhi,1 Yr,160000,48418,UPI,,10654
S4419521,Jaipur,1-Year,160000,58881,UPI,04-14-2025,101119
S4419521,Jaipur,1-Year,160000,55715,Card,06-05-2025,45404
S4419521,Jaipur,1-Year,160000,55353,Cash,20-05-2025,-9949
S9972131,Chennai,2-Year,140000,64255,Card,07-01-2025,75745
S9972131,Chennai,2-Year,140000,67817,Card,03-12-2025,7928
S7364986,Nashik,1 Yr,160000,81547,Cheque,29-03-2025,78453
S7364986,Nashik,1 Yr,160000,72237,Cheque,15-01-2025,6216
S8404936,Vadodara,1 Yr,180000,92474,Online,12-04-2025,87526
S8404936,Vadodara,1 Yr,180000,89002,Cash,,-1476
S7891549,Patna,2year,180000,58537,Card,04-08-2023,121463
S7891549,Patna,2year,180000,57030,Cheque,,64433
S7891549,Patna,2year,180000,66746,Card,20-08-2023,-2313
S6121249,Indore,2 Yr,140000,143034,Card,21-12-2023,-3034
S2588749,Jaipur,1-Year,160000,55117,Online,02-02-2024,104883
S2588749,Jaipur,1-Year,160000,57808,UPI,,47075
S2588749,Jaipur,1-Year,160000,51190,Online,14-01-2024,-4115
S1759341,Ghaziabad,1year,140000,65538,Cash,18-08-2024,74462
S1759341,Ghaziabad,1year,140000,65387,Cheque,25-09-2024,9075
S7531441,Kanpur,1 Yr,160000,79741,UPI,29-06-2025,80259
S7531441,Kanpur,1 Yr,160000,79333,Online,15-03-2025,926
S4498635,Kanpur,1-Year,180000,186507,Cash,02-04-2024,-6507
S9232737,Ghaziabad,2year,160000,52432,Online,01-02-2024,107568
S9232737,Ghaziabad,2year,160000,50422,Online,25-02-2024,57146
S9232737,Ghaziabad,2year,160000,52026,UPI,19-04-2024,5120
S8975048,Bhopal,1 Yr,160000,78092,Online,01-10-2025,81908
S8975048,Bhopal,1 Yr,160000,75108,UPI,10-12-2024,6800
S2148254,Agra,Two-Year,160000,47678,Cheque,05-26-2024,112322
S2148254,Agra,Two-Year,160000,48439,Cash,17-10-2024,63883
S2148254,Agra,Two-Year,160000,57074,Online,03-09-2024,6809
S5177994,Indore,2 Yr,160000,78408,Card,11-06-2025,81592
S5177994,Indore,2 Yr,160000,80010,Card,05-04-2025,1582
S4670291,Chennai,2-Year,140000,72622,Card,19-11-2025,67378
S4670291,Chennai,2-Year,140000,68346,Cheque,09-12-2025,-968
S6557955,Bhopal,2 Yr,140000,51375,Cash,05-17-2025,88625
S6557955,Bhopal,2 Yr,140000,43191,Online,19-08-2025,45434
S6557955,Bhopal,2 Yr,140000,48658,Cheque,08-23-2025,-3224
S0584831,Nagpur,1 Yr,120000,61977,Card,19-03-2025,58023
S0584831,Nagpur,1 Yr,120000,64852,Cash,22-02-2025,-6829
S3122096,Agra,2-Year,140000,65764,Card,11-04-2025,74236
S3122096,Agra,2-Year,140000,69840,Card,09-01-2025,4396
S8089488,Varanasi,2 Yr,160000,88603,Cash,21-09-2024,71397
S8089488,Varanasi,2 Yr,160000,79830,Online,31-10-2024,-8433
S5937710,Hyderabad,2-Year,160000,162417,Online,08-03-2023,-2417
S5188907,Vadodara,1-Year,180000,88472,UPI,15-07-2025,91528
S5188907,Vadodara,1-Year,180000,91220,UPI,15-10-2025,308
S0435520,Ghaziabad,2 Yr,140000,70905,Online,07-01-2026,69095
S0435520,Ghaziabad,2 Yr,140000,67787,Cheque,26-09-2025,1308
S7308596,Amritsar,2-Year,160000,80231,Card,13-09-2024,79769
S7308596,Amritsar,2-Year,160000,76035,UPI,17-10-2024,3734
S8575909,,1-Year,160000,85098,Card,04-01-2024,74902
S8575909,,1-Year,160000,79780,Cheque,07-08-2024,-4878
S5674451,Jaipur,2-Year,160000,80068,Card,,79932
S5674451,Jaipur,2-Year,160000,76781,Cheque,21-02-2025,3151
S1592804,Rajkot,2-Year,140000,149003,Cheque,30-09-2023,-9003
S0687413,Bhopal,1-Year,160000,76101,Card,02-28-2026,83899
S0687413,Bhopal,1-Year,160000,81833,Cheque,02-18-2026,2066
S5899479,Vadodara,1-Year,140000,70321,UPI,05-14-2025,69679
S5899479,Vadodara,1-Year,140000,63418,Cash,09-10-2025,6261
S3040182,Faridabad,2-Year,120000,59819,Cheque,10-10-2025,60181
S3040182,Faridabad,2-Year,120000,64485,Online,26-05-2025,-4304
S8160370,Ghaziabad,1-Year,180000,86347,Cheque,06-09-2025,93653
S8160370,Ghaziabad,1-Year,180000,92879,Online,11-28-2025,774
S6917054,Bengaluru,1-Year,180000,99116,UPI,24-08-2023,80884
S6917054,Bengaluru,1-Year,180000,93540,UPI,11-27-2023,-12656
S0017005,Rajkot,1 Yr,140000,67318,Cheque,04-05-2024,72682
S0017005,Rajkot,1 Yr,140000,68422,Online,05-03-2024,4260
S2139267,Nagpur,Two-Year,120000,61024,UPI,01-04-2024,58976
S2139267,Nagpur,Two-Year,120000,49666,UPI,13-10-2023,9310
S7298774,Mumbai,2-Year,140000,138635,Online,08-01-2025,1365
S7791425,Nashik,1-Year,140000,68451,Cheque,06-08-2025,71549
S7791425,Nashik,1-Year,140000,67998,Online,10-20-2025,3551
S5093304,Gurugram,1-Year,160000,76271,Card,22-05-2023,83729
S5093304,Gurugram,1-Year,160000,76190,Cheque,03-11-2023,7539
S7450442,Pune,Two-Year,160000,56334,UPI,07-16-2025,103666
S7450442,Pune,Two-Year,160000,50651,Cheque,28-09-2025,53015
S7450442,Pune,Two-Year,160000,58054,Online,12-08-2025,-5039
S8010245,Amritsar,2-Year,180000,58467,Card,05-23-2023,121533
S8010245,Amritsar,2-Year,180000,64832,Cash,03-10-2023,56701
S8010245,Amritsar,2-Year,180000,59223,Online,27-03-2023,-2522
S8968580,Mumbai,2-Year,120000,57152,Online,11-16-2025,62848
S8968580,Mumbai,2-Year,120000,61944,Online,12-06-2025,904
S1882482,Varanasi,2-Year,160000,161817,UPI,25-03-2024,-1817
S1448651,Kanpur,2-Year,120000,38640,Card,08-09-2024,81360
S1448651,Kanpur,2-Year,120000,38092,Cheque,10-15-2024,43268
S1448651,Kanpur,2-Year,120000,38843,Card,12-04-2024,4425
S3480727,Delhi,1-Year,120000,122481,UPI,06-17-2025,-2481
S8973112,Pune,2-Year,180000,95304,Cash,06-06-2024,84696
S8973112,Pune,2-Year,180000,94310,Cheque,06-25-2024,-9614
S7873392,Vadodara,1 Yr,120000,118166,UPI,07-03-2024,1834
S0581932,Delhi,1 Yr,160000,53727,Card,08-18-2023,106273
S0581932,Delhi,1 Yr,160000,50349,Online,08-19-2023,55924
S0581932,Delhi,1 Yr,160000,50254,UPI,05-11-2023,5670
S3576534,Nagpur,1-Year,140000,69604,Cheque,01-07-2023,70396
S3576534,Nagpur,1-Year,140000,71466,Online,08-21-2023,-1070
S4343989,Faridabad,1-Year,160000,82372,UPI,27-12-2024,77628
S4343989,Faridabad,1-Year,160000,77602,UPI,29-12-2024,26
S0353597,Patna,Two-Year,140000,72812,UPI,19-08-2025,67188
S0353597,Patna,Two-Year,140000,69422,UPI,10-06-2025,-2234
